idind	rha101	rha101b	rha109	rha109b	rha4	rha4b	rha7	rha7b	rhc108	rhc108b	rhc3	rhc3b	rhd102	rhd102b	rhd103	rhd103b	idcol	sexe	ageWhenFirstCaptur	yearWhenFirstCaptur	col2015_1	col2015_2	col2016_1	col2016_2	col2017_1	col2017_2
2552	134	136	177	186	268	268	228	237	214	215	169	177	259	259	212	220	Thu20	F	Juv	2015	NA	Thu20	NA	NA	NA	NA
2553	134	136	177	186	268	268	228	237	214	215	169	169	259	263	212	236	Thu20	F	Juv	2015	NA	Thu20	Thu20	Thu20	Thu20	NA
2554	134	136	177	186	268	268	228	237	214	214	169	169	259	263	212	236	Thu20	F	Adult	2015	Thu20	NA	NA	NA	NA	Thu20
2555	134	136	177	186	268	268	228	228	214	215	169	169	243	247	212	220	Thu29	F	Adult	2016	NA	NA	Thu29	Thu29	NA	NA
2557	134	136	177	186	268	268	228	228	214	214	169	169	243	259	220	220	Thu20	F	Juv	2017	NA	NA	NA	NA	NA	Thu20
2558	134	136	177	186	268	268	228	228	214	214	169	177	247	259	228	232	Thu39	F	Adult	2015	Thu39	Thu39	NA	NA	Thu39	NA
2559	134	136	177	186	268	268	228	228	0	0	169	169	243	251	212	220	Thu38	F	Juv	2016	NA	NA	NA	Thu38	NA	NA
2561	134	136	177	186	288	290	224	228	214	214	169	177	238	255	220	220	Thu22	F	Juv	2016	NA	NA	NA	Thu22	Thu22	NA
2562	134	136	177	186	288	290	228	237	214	218	169	169	247	255	220	220	Thu29	F	Juv	2016	NA	NA	NA	Thu29	NA	NA
2563	134	136	177	186	288	290	228	235	214	215	169	177	247	251	220	220	Thu23	F	Adult	2015	Thu23	Thu23	NA	NA	NA	NA
2564	134	136	177	186	288	290	226	228	214	215	169	177	255	255	228	232	Thu20	F	Adult	2015	Thu20	Thu20	Thu20	Thu20	NA	Thu20
2565	134	136	177	186	288	290	226	228	214	214	169	177	255	255	228	232	Thu20	F	Juv	2016	NA	NA	NA	Thu20	NA	NA
2566	134	136	177	186	288	290	228	228	218	218	169	169	243	255	212	220	Thu39	F	Adult	2016	NA	NA	Thu39	Thu39	Thu39	Thu39
2567	134	136	177	186	288	290	228	228	218	218	169	169	0	0	220	220	Thu39	F	Adult	2016	NA	NA	Thu39	NA	NA	NA
2568	134	136	177	186	268	288	228	237	214	220	169	169	243	243	212	220	Thu39	F	Juv	2016	NA	NA	NA	Thu39	NA	NA
2570	134	136	177	186	268	288	228	235	214	214	169	177	247	247	220	224	Thu33	F	Adult	2016	NA	NA	Thu33	Thu33	NA	Thu33
2571	134	136	177	186	268	288	228	235	214	215	169	177	247	247	220	224	Thu33	F	Juv	2015	NA	Thu33	NA	Thu33	NA	Thu33
2572	134	136	177	186	268	288	226	228	215	215	169	169	243	259	212	220	Thu26	F	Juv	2016	NA	NA	NA	Thu26	NA	NA
2574	134	136	177	186	268	288	226	228	214	214	169	169	247	255	220	220	Thu29	F	Juv	2015	NA	Thu29	NA	NA	NA	Thu29
2575	134	136	177	186	268	288	226	228	215	218	177	177	247	247	220	224	Thu39	F	Adult	2015	Thu39	Thu39	Thu39	Thu39	Thu39	Thu39
2576	134	136	177	186	268	288	226	228	214	220	169	169	247	255	220	220	Thu29	F	Adult	2016	NA	NA	Thu29	Thu29	Thu29	Thu29
2577	134	136	177	186	268	288	228	228	214	220	169	177	243	247	220	228	Thu39	F	Adult	2016	NA	NA	Thu39	Thu39	NA	NA
2578	134	136	177	186	268	288	228	228	214	215	177	177	243	247	220	228	Thu24	F	Juv	2016	NA	NA	NA	Thu24	NA	NA
2579	134	136	177	186	268	288	228	228	214	215	169	177	243	247	220	220	Thu39	F	Adult	2015	Thu39	NA	NA	NA	Thu39	NA
2580	134	136	177	186	268	288	228	228	214	215	169	177	255	259	212	236	Thu20	F	Adult	2015	Thu20	Thu20	NA	NA	NA	NA
2581	134	136	177	186	268	288	228	228	214	214	169	177	243	251	212	232	Thu29	F	Juv	2015	NA	Thu29	NA	NA	NA	NA
2582	134	136	177	186	268	288	228	228	214	218	169	177	247	251	212	220	Thu23	F	Juv	2015	NA	Thu23	NA	NA	NA	NA
2583	134	136	177	186	268	288	228	228	218	218	169	169	238	247	212	220	Thu20	F	Adult	2015	Thu20	NA	NA	NA	NA	NA
2584	134	136	177	186	288	288	237	237	214	218	169	169	243	243	220	220	Thu37	F	Juv	2017	NA	NA	NA	NA	NA	Thu37
2585	134	136	177	186	288	288	226	237	214	215	177	177	243	247	212	212	Thu24	F	Adult	2015	Thu24	NA	Thu24	NA	Thu24	NA
2586	134	136	177	186	288	288	228	237	215	215	169	169	243	243	220	220	Thu37	F	Adult	2017	NA	NA	NA	NA	Thu37	NA
2587	134	136	177	186	288	288	228	237	214	215	169	169	243	247	220	220	Thu37	F	Adult	2016	NA	NA	Thu37	NA	NA	NA
2588	134	136	177	186	288	288	228	237	215	218	169	169	243	259	220	220	Thu39	F	Adult	2015	Thu39	Thu39	Thu39	NA	Thu39	Thu39
2590	134	136	177	186	288	288	228	228	215	215	169	169	247	247	212	220	Thu39	F	Juv	2017	NA	NA	NA	NA	NA	Thu39
2591	134	136	177	186	288	288	228	228	218	218	177	177	238	255	220	228	Thu37	F	Adult	2017	NA	NA	NA	NA	Thu37	NA
2592	134	136	177	186	288	288	228	228	0	0	177	177	251	259	212	220	Thu20	F	Juv	2017	NA	NA	NA	NA	NA	Thu20
2593	134	136	177	186	286	290	226	228	215	218	169	177	243	251	212	212	Thu26	F	Adult	2015	Thu26	NA	Thu26	Thu26	Thu26	NA
2594	134	136	177	186	286	290	228	228	214	215	169	177	255	259	220	236	Thu20	F	Juv	2017	NA	NA	NA	NA	NA	Thu20
2595	134	136	177	186	268	286	226	226	214	215	169	177	247	259	220	220	Thu34	F	Adult	2015	Thu34	Thu34	NA	NA	NA	NA
2596	134	136	177	186	268	286	226	228	214	228	169	177	247	255	212	228	Thu39	F	Adult	2016	NA	NA	Thu39	NA	NA	NA
2597	134	136	177	186	268	286	226	228	214	214	169	177	247	255	212	228	Thu39	F	Juv	2015	NA	Thu39	NA	NA	Thu39	Thu39
2598	134	136	177	186	268	286	226	228	214	214	169	177	247	255	220	228	Thu29	F	Adult	2015	Thu29	NA	NA	NA	NA	NA
2599	134	136	177	186	268	286	228	228	214	214	177	177	243	251	212	224	Thu39	F	Juv	2017	NA	NA	NA	NA	NA	Thu39
2600	134	136	177	186	268	286	228	228	214	218	169	177	251	255	220	232	Thu23	F	Juv	2015	NA	Thu23	NA	NA	NA	NA
2601	134	136	177	186	286	288	226	237	212	215	169	177	238	243	212	212	Thu26	F	Juv	2016	NA	NA	NA	Thu26	NA	NA
2602	134	136	177	186	286	288	226	228	214	218	169	177	243	255	220	232	Thu29	F	Juv	2015	NA	Thu29	Thu29	NA	NA	NA
2603	134	136	177	186	286	288	226	228	0	0	169	177	243	255	220	220	Thu29	F	Juv	2017	NA	NA	NA	NA	NA	Thu29
2604	134	136	177	186	286	288	228	228	215	215	177	177	243	255	220	228	Thu20	F	Adult	2015	Thu20	NA	NA	NA	NA	NA
2605	134	136	177	186	0	0	0	0	218	218	177	177	247	247	220	220	Thu39	F	Adult	2015	Thu39	NA	NA	NA	NA	NA
2606	134	136	186	186	284	284	228	235	212	215	169	169	238	243	212	212	Thu31	F	Adult	2016	NA	NA	Thu31	NA	NA	NA
2607	134	136	186	186	246	246	226	228	214	215	169	169	243	251	212	220	Thu38	F	Adult	2015	Thu38	NA	NA	NA	NA	NA
2609	134	136	186	186	290	290	226	235	214	215	169	169	234	259	212	220	Thu20	F	Juv	2015	NA	Thu20	NA	Thu20	Thu20	Thu20
2610	134	136	186	186	290	290	226	228	215	215	169	169	247	255	228	228	Thu29	F	Adult	2016	NA	NA	Thu29	NA	Thu29	NA
2611	134	136	186	186	290	290	226	228	214	214	169	177	247	255	212	228	Thu34	F	Adult	2015	Thu34	Thu34	Thu34	NA	Thu34	NA
2612	134	136	186	186	290	290	226	228	214	214	169	169	247	255	220	228	Thu23	F	Adult	2016	NA	NA	Thu23	NA	NA	Thu23
2614	134	136	186	186	290	290	226	228	215	218	169	177	247	251	216	220	Thu23	F	Adult	2015	Thu23	Thu23	NA	NA	Thu23	NA
2615	134	136	186	186	290	290	226	228	215	218	169	177	251	251	216	220	Thu23	F	Adult	2016	NA	NA	Thu23	Thu23	NA	Thu23
2616	134	136	186	186	290	290	228	228	214	215	169	169	247	247	212	220	Thu20	F	Adult	2015	Thu20	Thu20	NA	NA	Thu20	NA
2618	134	136	186	186	290	290	228	228	215	218	169	177	247	247	212	232	Thu20	F	Juv	2015	NA	Thu20	Thu20	Thu20	Thu20	NA
2619	134	136	186	186	290	290	228	228	0	0	169	173	238	238	220	224	Thu32	F	Adult	2017	NA	NA	NA	NA	Thu32	Thu32
2620	134	136	186	186	268	284	228	228	215	215	169	177	243	251	220	220	Thu38	F	Juv	2015	NA	Thu38	NA	NA	NA	NA
2621	134	136	186	186	248	268	228	228	215	218	169	169	247	255	212	232	Thu20	F	Adult	2015	Thu20	NA	NA	NA	NA	NA
2622	134	136	186	186	268	290	226	237	215	218	169	169	243	243	212	220	Thu33	F	Adult	2016	NA	NA	Thu33	NA	NA	NA
2623	134	136	186	186	268	290	226	237	215	218	169	169	243	247	212	220	Thu33	F	Adult	2015	Thu33	Thu33	Thu33	NA	NA	Thu33
2624	134	136	186	186	268	290	226	229	214	214	169	177	247	251	220	220	Thu32	F	Juv	2017	NA	NA	NA	NA	NA	Thu32
2625	134	136	186	186	268	290	226	235	215	215	169	169	238	243	220	224	Thu36	F	Juv	2015	NA	Thu36	NA	NA	NA	Thu36
2626	134	136	186	186	268	290	226	226	215	215	169	173	243	255	212	220	Thu34	F	Adult	2015	Thu34	NA	NA	NA	NA	NA
2627	134	136	186	186	268	290	226	226	215	218	169	177	238	243	220	228	Thu20	F	Juv	2015	NA	Thu20	Thu20	Thu20	NA	NA
2628	134	136	186	186	268	290	226	226	215	218	169	177	238	247	220	220	Thu37	F	Juv	2015	NA	Thu37	NA	NA	Thu37	NA
2629	134	136	186	186	268	290	226	226	214	218	169	177	255	259	212	224	Thu39	F	Adult	2015	Thu39	NA	NA	Thu39	NA	NA
2630	134	136	186	186	268	290	228	237	214	214	169	177	247	263	212	216	Thu20	F	Adult	2015	Thu20	NA	NA	NA	NA	NA
2632	134	136	186	186	268	290	228	237	214	218	169	169	243	255	212	232	Thu20	F	Adult	2015	Thu20	Thu20	Thu20	Thu20	NA	Thu20
2633	134	136	186	186	268	290	226	228	215	228	169	169	247	247	220	236	Thu37	F	Adult	2016	NA	NA	Thu37	NA	NA	NA
2634	134	136	186	186	268	290	226	228	215	220	169	169	238	243	220	220	Thu32	F	Adult	2017	NA	NA	NA	NA	Thu32	NA
2635	134	136	186	186	268	290	226	228	215	215	169	177	247	255	216	220	Thu25	F	Juv	2016	NA	NA	NA	Thu25	NA	Thu25
2636	134	136	186	186	268	290	226	228	215	215	169	169	247	247	220	236	Thu37	F	Juv	2015	NA	Thu37	NA	NA	NA	Thu37
2637	134	136	186	186	268	290	226	228	215	215	169	169	243	255	220	224	Thu36	F	Juv	2016	NA	NA	NA	Thu36	NA	NA
2638	134	136	186	186	268	290	226	228	214	215	169	177	247	263	220	228	Thu20	F	Adult	2015	Thu20	Thu20	NA	Thu20	Thu20	NA
2639	134	136	186	186	268	290	226	228	214	215	169	177	247	259	212	220	Thu29	F	Adult	2015	Thu29	NA	NA	NA	NA	NA
2640	134	136	186	186	268	290	226	228	212	218	169	177	243	247	212	212	Thu33	F	Juv	2016	NA	NA	NA	Thu33	NA	NA
2642	134	136	186	186	268	290	226	228	215	218	169	169	247	247	220	220	Thu27	F	Juv	2016	NA	NA	NA	Thu27	NA	NA
2643	134	136	186	186	268	290	226	228	214	218	169	177	247	247	212	220	Thu23	F	Juv	2017	NA	NA	NA	NA	NA	Thu23
2644	134	136	186	186	268	290	226	228	215	218	169	177	238	243	212	220	Thu36	F	Adult	2016	NA	NA	Thu36	Thu36	Thu36	NA
2645	134	136	186	186	268	290	228	228	212	215	169	169	247	247	212	224	Thu37	F	Juv	2016	NA	NA	NA	Thu37	NA	NA
2646	134	136	186	186	268	290	228	228	215	215	169	177	247	259	212	220	Thu39	F	Juv	2017	NA	NA	NA	NA	NA	Thu39
2648	134	136	186	186	268	290	228	228	214	226	169	169	247	259	212	220	Thu34	F	Adult	2016	NA	NA	Thu34	NA	NA	NA
2650	134	136	186	186	268	290	228	228	214	215	169	177	247	247	212	220	Thu20	F	Juv	2015	NA	Thu20	NA	Thu20	NA	Thu20
2651	134	136	186	186	268	290	228	228	214	215	169	177	247	247	220	228	Thu20	F	Adult	2016	NA	NA	Thu20	NA	NA	NA
2653	134	136	186	186	268	290	228	228	214	214	169	177	259	259	220	228	Thu34	F	Adult	2015	Thu34	NA	NA	NA	NA	NA
2655	134	136	186	186	268	290	228	228	215	218	169	177	255	255	220	228	Thu23	F	Adult	2016	NA	NA	Thu23	NA	NA	NA
2656	134	136	186	186	268	290	228	228	215	218	169	177	255	255	220	220	Thu23	F	Adult	2016	NA	NA	Thu23	Thu23	NA	NA
2657	134	136	186	186	268	290	228	228	215	218	169	169	243	255	212	220	Thu20	F	Adult	2015	Thu20	NA	NA	NA	NA	NA
2658	134	136	186	186	268	290	228	228	214	218	169	177	238	247	220	224	Thu25	F	Adult	2015	Thu25	Thu25	NA	NA	NA	NA
2659	134	136	186	186	268	290	228	228	214	218	169	177	247	247	220	228	Thu20	F	Adult	2015	Thu20	NA	NA	NA	Thu20	NA
2660	134	136	186	186	268	290	228	228	214	218	169	169	243	243	220	232	Thu20	F	Adult	2015	Thu20	Thu20	Thu20	Thu20	NA	NA
2661	134	136	186	186	268	290	228	228	214	218	169	169	255	259	220	220	Thu23	F	Juv	2017	NA	NA	NA	NA	NA	Thu23
2662	134	136	186	186	268	290	228	228	215	218	169	177	243	247	212	224	Thu33	F	Juv	2016	NA	NA	NA	Thu33	Thu33	Thu33
2663	134	136	186	186	268	290	228	228	215	215	169	177	247	247	212	220	Thu20	F	Juv	2015	NA	Thu20	Thu20	NA	Thu20	NA
2664	134	136	186	186	268	268	224	237	214	218	169	177	247	267	212	220	Thu23	F	Juv	2016	NA	NA	NA	Thu23	NA	NA
2666	134	136	186	186	268	268	224	237	214	218	169	177	247	247	212	220	Thu23	F	Juv	2015	NA	Thu23	Thu23	NA	Thu23	Thu23
2667	134	136	186	186	268	268	226	237	215	215	169	177	247	247	212	220	Thu20	F	Adult	2017	NA	NA	NA	NA	Thu20	Thu20
2668	134	136	186	186	268	268	226	226	214	214	169	169	243	251	220	224	Thu33	F	Adult	2016	NA	NA	Thu33	NA	NA	Thu33
2669	134	136	186	186	268	268	226	226	212	218	177	177	243	251	212	224	Thu36	F	Juv	2016	NA	NA	NA	Thu36	NA	NA
2672	134	136	186	186	268	268	226	226	0	0	169	177	238	243	212	220	Thu36	F	Juv	2016	NA	NA	NA	Thu36	NA	NA
2673	134	136	186	186	268	268	226	226	215	218	169	169	247	255	220	220	Thu27	F	Juv	2015	NA	Thu27	NA	Thu27	Thu27	NA
2674	134	136	186	186	268	268	228	237	212	215	169	169	238	251	212	220	Thu22	F	Juv	2017	NA	NA	NA	NA	NA	Thu22
2675	134	136	186	186	268	268	228	237	215	215	169	169	238	251	212	220	Thu22	F	Juv	2017	NA	NA	NA	NA	NA	Thu22
2677	134	136	186	186	268	268	228	237	215	218	169	169	259	259	220	220	Thu26	F	Juv	2016	NA	NA	NA	Thu26	NA	NA
2680	134	136	186	186	268	268	228	237	214	218	169	173	243	251	212	220	Thu36	F	Juv	2015	NA	Thu36	NA	NA	NA	NA
2681	134	136	186	186	268	268	228	237	214	215	169	177	243	251	212	220	Thu25	F	Juv	2015	NA	Thu25	Thu25	Thu25	NA	Thu25
2682	134	136	186	186	268	268	228	237	215	218	169	169	247	259	220	220	Thu26	F	Juv	2017	NA	NA	NA	NA	NA	Thu26
2683	134	136	186	186	268	268	228	237	215	218	169	169	247	247	220	224	Thu37	F	Adult	2015	Thu37	NA	NA	Thu37	Thu37	NA
2684	134	136	186	186	268	268	226	228	215	215	169	177	247	247	220	224	Thu39	F	Adult	2015	Thu39	NA	NA	NA	NA	NA
2685	134	136	186	186	268	268	226	228	215	215	169	169	243	259	212	220	Thu29	F	Adult	2015	Thu29	Thu29	NA	NA	NA	NA
2686	134	136	186	186	268	268	226	228	214	215	169	177	247	263	220	228	Thu20	F	Adult	2015	Thu20	NA	NA	NA	NA	NA
2687	134	136	186	186	268	268	226	228	214	215	169	177	247	247	212	212	Thu39	F	Juv	2016	NA	NA	NA	Thu39	NA	Thu39
2688	134	136	186	186	268	268	226	228	214	214	169	177	247	247	212	212	Thu39	F	Adult	2017	NA	NA	NA	NA	Thu39	Thu39
2689	134	136	186	186	268	268	226	228	215	218	169	169	247	247	220	224	Thu37	F	Juv	2015	NA	Thu37	NA	NA	NA	NA
2692	134	136	186	186	268	268	226	228	0	0	169	177	247	259	212	212	Thu34	F	Juv	2016	NA	NA	NA	Thu34	NA	NA
2694	134	136	186	186	268	268	228	228	214	215	169	169	243	255	212	212	Thu34	F	Adult	2015	Thu34	NA	NA	NA	NA	NA
2695	134	136	186	186	268	268	228	228	214	214	169	177	251	259	212	224	Thu34	F	Adult	2016	NA	NA	Thu34	Thu34	NA	NA
2696	134	136	186	186	268	268	228	228	215	218	169	177	243	255	220	220	Thu29	F	Juv	2017	NA	NA	NA	NA	NA	Thu29
2697	134	136	186	186	268	268	228	228	215	218	169	169	247	255	212	232	Thu20	F	Adult	2015	Thu20	Thu20	Thu20	Thu20	NA	NA
2698	134	136	186	186	268	268	228	228	214	218	169	177	243	259	212	220	Thu20	F	Adult	2015	Thu20	NA	NA	NA	NA	NA
2699	134	136	186	186	268	268	228	228	215	215	169	177	243	255	220	220	Thu29	F	Juv	2017	NA	NA	NA	NA	NA	Thu29
2700	134	136	186	186	268	268	228	228	0	0	169	169	247	247	220	224	Thu37	F	Juv	2016	NA	NA	NA	Thu37	NA	NA
2701	134	136	186	186	288	0	228	228	214	214	0	0	243	247	212	212	Thu37	F	Juv	2015	NA	Thu37	NA	NA	NA	NA
2702	134	136	186	186	271	288	226	228	0	0	169	177	238	247	220	220	Thu32	F	Adult	2017	NA	NA	NA	NA	Thu32	NA
2703	134	136	186	186	288	293	228	235	215	215	169	177	243	255	220	224	Thu22	F	Adult	2016	NA	NA	Thu22	NA	NA	NA
2704	134	136	186	186	288	293	226	228	214	228	169	169	243	259	212	212	Thu22	F	Juv	2016	NA	NA	NA	Thu22	NA	NA
2705	134	136	186	186	288	293	226	228	215	218	169	177	251	251	220	220	Thu22	F	Juv	2015	NA	Thu22	NA	NA	NA	NA
2706	134	136	186	186	288	293	228	228	214	215	169	177	247	247	212	220	Thu32	F	Adult	2015	Thu32	NA	Thu32	Thu32	Thu32	Thu32
2708	134	136	186	186	288	293	228	228	214	214	169	169	243	247	212	228	Thu22	F	Juv	2017	NA	NA	NA	NA	NA	Thu22
2709	134	136	186	186	288	293	228	228	0	0	169	169	243	243	212	228	Thu22	F	Juv	2017	NA	NA	NA	NA	NA	Thu22
2710	134	136	186	186	288	290	226	235	214	215	169	169	234	259	212	220	Thu20	F	Adult	2015	Thu20	NA	NA	NA	NA	NA
2711	134	136	186	186	288	290	226	226	215	215	169	181	234	234	212	212	Thu20	F	Juv	2015	NA	Thu20	NA	NA	NA	NA
2712	134	136	186	186	288	290	226	226	214	220	169	173	238	247	220	220	Thu27	F	Juv	2017	NA	NA	NA	NA	NA	Thu27
2713	134	136	186	186	288	290	228	237	215	215	177	177	238	255	220	224	Thu32	F	Adult	2016	NA	NA	Thu32	NA	NA	NA
2714	134	136	186	186	288	290	228	237	215	215	169	177	247	247	220	224	Thu39	F	Juv	2015	NA	Thu39	NA	Thu39	NA	Thu39
2715	134	136	186	186	288	290	228	237	214	214	173	173	247	247	212	220	Thu27	F	Juv	2016	NA	NA	NA	Thu27	NA	NA
2716	134	136	186	186	288	290	228	237	214	214	169	169	247	259	216	220	Thu22	F	Adult	2015	Thu22	NA	NA	NA	NA	NA
2717	134	136	186	186	288	290	228	237	215	218	169	177	243	255	220	220	Thu29	F	Adult	2015	Thu29	Thu29	Thu29	NA	Thu29	Thu29
2718	134	136	186	186	288	290	228	237	215	218	169	169	247	247	212	212	Thu39	F	Adult	2015	Thu39	Thu39	NA	NA	NA	NA
2719	134	136	186	186	288	290	228	237	0	0	177	177	243	259	232	232	Thu23	F	Juv	2017	NA	NA	NA	NA	NA	Thu23
2720	134	136	186	186	288	290	228	229	214	214	169	169	0	0	212	220	Thu39	F	Adult	2015	Thu39	NA	NA	NA	NA	NA
2721	134	136	186	186	288	290	228	235	215	215	169	177	243	247	212	228	Thu36	F	Adult	2015	Thu36	NA	Thu36	NA	NA	NA
2723	134	136	186	186	288	290	228	235	215	218	177	177	247	251	220	228	Thu37	F	Adult	2017	NA	NA	NA	NA	Thu37	NA
2724	134	136	186	186	288	290	228	235	214	218	169	177	243	255	220	232	Thu23	F	Juv	2015	NA	Thu23	Thu23	NA	NA	NA
2725	134	136	186	186	288	290	228	235	215	215	169	177	243	247	220	220	Thu39	F	Adult	2015	Thu39	NA	NA	Thu39	Thu39	NA
2726	134	136	186	186	288	290	226	228	215	220	169	177	243	247	220	228	Thu32	F	Juv	2016	NA	NA	NA	Thu32	NA	NA
2728	134	136	186	186	288	290	226	228	215	215	169	177	243	255	220	220	Thu29	F	Juv	2017	NA	NA	NA	NA	NA	Thu29
2729	134	136	186	186	288	290	226	228	215	215	169	169	255	259	212	220	Thu37	F	Adult	2015	Thu37	Thu37	NA	NA	Thu37	NA
2730	134	136	186	186	288	290	226	228	214	228	169	169	255	259	212	228	Thu20	F	Juv	2016	NA	NA	NA	Thu20	NA	NA
2731	134	136	186	186	288	290	226	228	214	214	169	169	255	259	212	228	Thu20	F	Juv	2015	NA	Thu20	NA	NA	NA	Thu20
2732	134	136	186	186	288	290	226	228	215	218	173	177	243	247	220	224	Thu32	F	Juv	2016	NA	NA	NA	Thu32	NA	NA
2733	134	136	186	186	288	290	226	228	215	218	177	177	238	259	224	224	Thu32	F	Adult	2016	NA	NA	Thu32	Thu32	NA	Thu32
2734	134	136	186	186	288	290	226	228	215	218	169	177	243	259	212	220	Thu27	F	Adult	2016	NA	NA	Thu27	Thu27	NA	NA
2736	134	136	186	186	288	290	226	228	215	218	169	169	259	259	220	220	Thu37	F	Adult	2017	NA	NA	NA	NA	Thu37	NA
2737	134	136	186	186	288	290	226	228	215	218	169	169	255	263	212	224	Thu37	F	Adult	2017	NA	NA	NA	NA	Thu37	NA
2739	134	136	186	186	288	290	226	228	218	218	169	177	243	255	220	224	Thu37	F	Adult	2015	Thu37	NA	NA	Thu37	Thu37	Thu37
2740	134	136	186	186	288	290	226	228	218	218	169	169	255	259	220	228	Thu22	F	Juv	2016	NA	NA	NA	Thu22	NA	NA
2741	134	136	186	186	288	290	226	228	0	0	169	177	243	255	220	220	Thu29	F	Juv	2017	NA	NA	NA	NA	NA	Thu29
2742	134	136	186	186	288	290	226	228	0	0	169	169	259	263	220	220	Thu34	F	Juv	2017	NA	NA	NA	NA	NA	Thu34
2743	134	136	186	186	288	290	228	228	212	215	169	169	247	251	212	228	Thu26	F	Adult	2016	NA	NA	Thu26	NA	NA	NA
2745	134	136	186	186	288	290	228	228	215	215	169	177	247	270	212	212	Thu49	F	Juv	2015	NA	Thu49	NA	NA	NA	NA
2746	134	136	186	186	288	290	228	228	215	215	169	169	255	255	224	228	Thu37	F	Juv	2015	NA	Thu37	NA	NA	NA	NA
2747	134	136	186	186	288	290	228	228	214	220	169	169	259	263	220	220	Thu34	F	Adult	2016	NA	NA	Thu34	Thu34	NA	NA
2748	134	136	186	186	288	290	228	228	214	220	169	169	255	255	212	220	Thu39	F	Adult	2015	Thu39	NA	NA	NA	Thu39	Thu39
2749	134	136	186	186	288	290	228	228	214	215	177	177	255	255	212	220	Thu20	F	Adult	2015	Thu20	NA	NA	NA	NA	NA
2751	134	136	186	186	288	290	228	228	214	215	169	177	247	247	216	220	Thu20	F	Adult	2015	Thu20	Thu20	NA	Thu20	Thu20	NA
2752	134	136	186	186	288	290	228	228	214	215	169	169	243	247	220	220	Thu25	F	Adult	2015	Thu25	NA	NA	NA	NA	NA
2753	134	136	186	186	288	290	228	228	214	214	169	177	247	247	212	220	Thu20	F	Adult	2015	Thu20	Thu20	NA	Thu20	Thu20	NA
2754	134	136	186	186	288	290	228	228	215	218	169	177	247	259	212	220	Thu20	F	Juv	2015	NA	Thu20	NA	NA	NA	NA
2755	134	136	186	186	288	290	228	228	215	218	169	177	247	247	212	220	Thu49	F	Juv	2015	NA	Thu49	NA	NA	NA	NA
2756	134	136	186	186	288	290	228	228	215	218	169	169	247	259	224	228	Thu26	F	Juv	2015	NA	Thu26	Thu26	NA	NA	NA
2757	134	136	186	186	288	290	228	228	215	218	169	169	238	247	212	220	Thu20	F	Juv	2017	NA	NA	NA	NA	NA	Thu20
2758	134	136	186	186	288	290	228	228	215	218	169	169	251	255	224	228	Thu38	F	Adult	2015	Thu38	NA	NA	NA	NA	NA
2759	134	136	186	186	288	290	228	228	215	218	169	169	243	255	212	220	Thu39	F	Juv	2016	NA	NA	NA	Thu39	NA	Thu39
2760	134	136	186	186	288	290	228	228	214	218	169	177	251	259	212	212	Thu32	F	Juv	2017	NA	NA	NA	NA	NA	Thu32
2761	134	136	186	186	288	290	228	228	214	218	169	177	234	243	216	220	Thu37	F	Adult	2017	NA	NA	NA	NA	Thu37	NA
2762	134	136	186	186	288	290	228	228	214	218	169	177	243	247	212	220	Thu20	F	Juv	2016	NA	NA	NA	Thu20	Thu20	NA
2763	134	136	186	186	288	290	228	228	214	218	169	177	247	255	212	220	Thu22	F	Adult	2015	Thu22	Thu22	NA	Thu22	Thu22	NA
2764	134	136	186	186	288	290	228	228	214	218	169	169	238	259	224	228	Thu26	F	Juv	2015	NA	Thu26	NA	Thu26	NA	NA
2765	134	136	186	186	288	290	228	228	214	218	169	169	247	270	212	212	Thu49	F	Juv	2015	NA	Thu49	NA	NA	NA	NA
2766	134	136	186	186	288	290	228	228	218	218	169	173	247	247	212	220	Thu33	F	Juv	2017	NA	NA	NA	NA	NA	Thu33
2767	134	136	186	186	288	290	228	228	214	215	169	177	243	259	212	236	Thu22	F	Adult	2015	Thu22	Thu22	NA	Thu22	Thu22	NA
2768	134	136	186	186	288	290	228	228	215	220	169	177	255	255	220	224	Thu22	F	Adult	2015	Thu22	NA	Thu22	Thu22	NA	Thu22
2769	134	136	186	186	288	290	228	228	0	0	169	169	243	243	220	220	Thu36	F	Adult	2016	NA	NA	Thu36	NA	NA	NA
2770	134	136	186	186	288	290	228	228	0	0	169	169	255	255	220	224	Thu22	F	Adult	2017	NA	NA	NA	NA	Thu22	NA
2772	134	136	186	186	268	288	237	237	215	215	169	169	238	247	224	232	Thu27	F	Juv	2016	NA	NA	NA	Thu27	NA	NA
2773	134	136	186	186	268	288	237	237	215	215	169	169	243	247	212	232	Thu27	F	Adult	2015	Thu27	Thu27	Thu27	Thu27	NA	Thu27
2774	134	136	186	186	268	288	237	237	215	215	169	169	247	247	212	224	Thu37	F	Adult	2017	NA	NA	NA	NA	Thu37	NA
2775	134	136	186	186	268	288	237	237	218	218	169	169	243	259	212	212	Thu33	F	Juv	2015	NA	Thu33	NA	NA	NA	NA
2776	134	136	186	186	268	288	237	237	215	220	177	177	247	247	212	216	Thu32	F	Juv	2016	NA	NA	NA	Thu32	NA	NA
2777	134	136	186	186	268	288	226	237	215	215	169	177	238	247	224	232	Thu27	F	Juv	2016	NA	NA	NA	Thu27	NA	NA
