idind	rha101	rha101b	rha109	rha109b	rha4	rha4b	rha7	rha7b	rhc108	rhc108b	rhc3	rhc3b	rhd102	rhd102b	rhd103	rhd103b	idcol	sexe	ageWhenFirstCaptur	yearWhenFirstCaptur	col2015_1	col2015_2	col2016_1	col2016_2	col2017_1	col2017_2
3400	136	136	177	186	268	268	228	228	218	218	177	181	238	255	212	228	9	F	Adult	2016	NA	NA	NA	NA	NA	NA
3401	136	136	177	186	268	268	228	228	0	0	177	181	238	255	212	220	9	F	Adult	2017	NA	NA	NA	NA	NA	NA
3402	136	136	177	186	268	268	228	228	0	0	169	181	243	251	216	228	12	F	Adult	2016	NA	NA	NA	NA	NA	NA
3403	136	136	177	186	268	268	228	228	218	222	169	169	238	255	220	228	11	F	Adult	2015	NA	NA	NA	NA	NA	NA
3404	136	136	177	186	268	268	228	228	218	218	169	177	238	255	220	228	11	F	Juv	2017	NA	NA	NA	NA	NA	NA
3405	136	136	177	186	284	288	228	235	215	218	169	177	238	243	212	236	12	F	Adult	2016	NA	NA	NA	NA	NA	NA
3406	136	136	177	186	288	290	237	237	215	218	169	169	243	247	212	212	13	F	Adult	2016	NA	NA	NA	NA	NA	NA
3409	136	136	177	186	288	290	224	235	215	220	169	177	238	251	220	220	3	F	Adult	2016	NA	NA	NA	NA	NA	NA
3410	136	136	177	186	288	290	226	237	214	218	177	177	251	251	220	228	20	F	Juv	2017	NA	NA	NA	NA	NA	NA
3411	136	136	177	186	288	290	226	229	214	226	169	169	247	259	212	220	10	F	Juv	2016	NA	NA	NA	NA	NA	NA
3412	136	136	177	186	288	290	224	228	215	215	169	177	238	238	224	228	12	F	Juv	2017	NA	NA	NA	NA	NA	NA
3413	136	136	177	186	288	290	228	229	215	215	169	177	238	238	212	228	12	F	Adult	2015	NA	NA	NA	NA	NA	NA
3414	136	136	177	186	288	290	226	228	215	215	169	169	247	259	220	220	1	F	Juv	2016	NA	NA	NA	NA	NA	NA
3415	136	136	177	186	288	290	228	228	215	215	169	169	243	247	220	228	6	F	Juv	2017	NA	NA	NA	NA	NA	NA
3416	136	136	177	186	288	290	228	228	215	218	169	177	255	263	220	220	20	F	Adult	2015	NA	NA	NA	NA	NA	NA
3417	136	136	177	186	268	288	226	237	215	218	169	169	243	243	212	224	1	F	Adult	2016	NA	NA	NA	NA	NA	NA
3419	136	136	177	186	268	288	228	229	215	218	169	169	243	251	220	228	12	F	Juv	2017	NA	NA	NA	NA	NA	NA
3420	136	136	177	186	268	288	228	229	215	215	177	177	238	238	228	228	12	F	Juv	2016	NA	NA	NA	NA	NA	NA
3421	136	136	177	186	268	288	228	235	0	0	169	177	247	247	220	224	14	F	Adult	2016	NA	NA	NA	NA	NA	NA
3422	136	136	177	186	268	288	226	228	224	224	169	169	243	259	212	220	7	F	Juv	2017	NA	NA	NA	NA	NA	NA
3424	136	136	177	186	268	288	226	228	215	218	169	177	251	251	220	228	8	F	Juv	2017	NA	NA	NA	NA	NA	NA
3425	136	136	177	186	268	288	226	228	214	218	169	169	243	247	220	220	7	F	Adult	2015	NA	NA	NA	NA	NA	NA
3426	136	136	177	186	268	288	226	228	0	0	169	177	243	247	220	228	6	F	Juv	2016	NA	NA	NA	NA	NA	NA
3427	136	136	177	186	268	288	226	228	214	220	169	169	243	247	220	220	7	F	Juv	2016	NA	NA	NA	NA	NA	NA
3428	136	136	177	186	268	288	228	228	214	215	169	169	243	259	212	220	7	F	Juv	2015	NA	NA	NA	NA	NA	NA
3429	136	136	177	186	268	288	228	228	215	218	169	177	238	238	212	228	12	F	Juv	2016	NA	NA	NA	NA	NA	NA
3430	136	136	177	186	268	288	228	228	214	218	169	177	247	247	220	228	6	F	Adult	2016	NA	NA	NA	NA	NA	NA
3432	136	136	177	186	288	288	226	237	215	218	169	169	243	255	212	224	1	F	Adult	2015	NA	NA	NA	NA	NA	NA
3433	136	136	177	186	288	288	228	237	215	218	169	169	243	251	220	220	1	F	Adult	2015	NA	NA	NA	NA	NA	NA
3434	136	136	177	186	288	288	228	237	218	218	169	169	243	251	212	220	1	F	Juv	2015	NA	NA	NA	NA	NA	NA
3435	136	136	177	186	288	288	226	228	215	215	169	169	238	259	220	224	18	F	Adult	2015	NA	NA	NA	NA	NA	NA
3436	136	136	177	186	288	288	228	228	215	215	169	173	247	247	212	224	20	F	Juv	2015	NA	NA	NA	NA	NA	NA
3437	136	136	177	186	288	288	228	228	215	218	169	177	238	238	228	236	12	F	Juv	2016	NA	NA	NA	NA	NA	NA
3438	136	136	177	186	286	290	228	229	218	218	169	169	238	238	212	212	2	F	Juv	2015	NA	NA	NA	NA	NA	NA
3439	136	136	177	186	286	290	226	228	0	0	169	169	243	251	212	212	7	F	Adult	2017	NA	NA	NA	NA	NA	NA
3440	136	136	177	186	286	290	228	228	218	218	169	181	238	255	212	212	11	F	Juv	2017	NA	NA	NA	NA	NA	NA
3441	136	136	177	186	268	286	229	231	218	228	169	177	255	255	228	228	2	F	Adult	2016	NA	NA	NA	NA	NA	NA
3444	136	136	177	186	268	286	229	229	218	218	169	169	238	255	212	212	9	F	Adult	2016	NA	NA	NA	NA	NA	NA
3446	136	136	177	186	268	286	229	229	212	218	169	169	238	255	212	212	9	F	Juv	2016	NA	NA	NA	NA	NA	NA
3447	136	136	177	186	268	286	229	229	0	0	169	169	238	255	212	220	9	F	Juv	2016	NA	NA	NA	NA	NA	NA
3448	136	136	177	186	268	286	229	229	218	218	169	177	255	255	228	228	2	F	Adult	2015	NA	NA	NA	NA	NA	NA
3449	136	136	177	186	268	286	228	241	215	218	169	177	238	255	212	220	9	F	Juv	2015	NA	NA	NA	NA	NA	NA
3450	136	136	177	186	268	286	228	237	215	215	177	177	243	243	212	228	20	F	Juv	2016	NA	NA	NA	NA	NA	NA
3451	136	136	177	186	268	286	228	229	228	228	169	177	255	255	220	228	2	F	Adult	2017	NA	NA	NA	NA	NA	NA
3452	136	136	177	186	268	286	228	229	218	228	177	181	255	255	212	212	9	F	Juv	2016	NA	NA	NA	NA	NA	NA
3453	136	136	177	186	268	286	228	229	218	228	169	181	251	255	216	228	2	F	Adult	2016	NA	NA	NA	NA	NA	NA
3455	136	136	177	186	268	286	228	229	218	220	169	177	255	255	220	228	2	F	Adult	2016	NA	NA	NA	NA	NA	NA
3456	136	136	177	186	268	286	228	229	218	218	177	181	238	247	228	228	11	F	Juv	2016	NA	NA	NA	NA	NA	NA
3457	136	136	177	186	268	286	228	229	218	218	169	181	255	255	212	228	2	F	Juv	2015	NA	NA	NA	NA	NA	NA
3459	136	136	177	186	268	286	228	229	218	218	169	177	238	255	216	228	9	F	Juv	2015	NA	NA	NA	NA	NA	NA
3460	136	136	177	186	268	286	228	229	218	218	169	177	238	255	220	220	2	F	Juv	2015	NA	NA	NA	NA	NA	NA
3461	136	136	177	186	268	286	228	229	218	218	169	169	238	255	212	212	2	F	Adult	2017	NA	NA	NA	NA	NA	NA
3462	136	136	177	186	268	286	228	229	218	218	169	169	238	255	220	228	11	F	Adult	2015	NA	NA	NA	NA	NA	NA
3463	136	136	177	186	268	286	228	229	218	218	165	169	238	238	212	228	11	F	Juv	2015	NA	NA	NA	NA	NA	NA
3465	136	136	177	186	268	286	228	229	218	218	165	169	238	255	212	220	9	F	Adult	2017	NA	NA	NA	NA	NA	NA
3466	136	136	177	186	268	286	228	229	218	218	169	177	238	255	212	216	9	F	Adult	2017	NA	NA	NA	NA	NA	NA
3467	136	136	177	186	268	286	228	229	0	0	169	169	238	238	212	220	2	F	Adult	2017	NA	NA	NA	NA	NA	NA
3468	136	136	177	186	268	286	228	229	218	218	165	169	238	238	212	220	9	F	Juv	2015	NA	NA	NA	NA	NA	NA
3469	136	136	177	186	268	286	228	229	218	220	169	177	238	255	220	220	2	F	Juv	2016	NA	NA	NA	NA	NA	NA
3470	136	136	177	186	268	286	226	228	218	226	169	177	238	255	220	228	11	F	Adult	2016	NA	NA	NA	NA	NA	NA
3471	136	136	177	186	268	286	226	228	218	218	169	177	238	255	212	228	11	F	Juv	2015	NA	NA	NA	NA	NA	NA
3472	136	136	177	186	268	286	226	228	218	218	169	177	238	255	220	228	11	F	Adult	2015	NA	NA	NA	NA	NA	NA
3473	136	136	177	186	268	286	228	228	214	215	169	169	243	247	212	232	1	F	Adult	2015	NA	NA	NA	NA	NA	NA
3474	136	136	177	186	268	286	228	228	215	218	169	169	238	238	228	228	2	F	Juv	2016	NA	NA	NA	NA	NA	NA
3475	136	136	177	186	268	286	228	228	215	218	169	169	238	247	212	228	2	F	Adult	2017	NA	NA	NA	NA	NA	NA
3476	136	136	177	186	268	286	228	228	218	218	169	181	251	255	220	228	2	F	Juv	2015	NA	NA	NA	NA	NA	NA
3478	136	136	177	186	268	286	228	228	218	218	169	177	238	255	212	228	11	F	Adult	2015	NA	NA	NA	NA	NA	NA
3481	136	136	177	186	268	286	228	228	218	218	169	181	238	255	212	228	11	F	Adult	2015	NA	NA	NA	NA	NA	NA
3482	136	136	177	186	268	286	228	228	218	218	169	169	238	238	212	220	2	F	Juv	2016	NA	NA	NA	NA	NA	NA
3483	136	136	177	186	268	286	228	228	218	218	165	169	238	255	220	228	2	F	Adult	2015	NA	NA	NA	NA	NA	NA
3484	136	136	177	186	286	288	226	237	214	214	169	177	255	259	220	228	7	F	Juv	2017	NA	NA	NA	NA	NA	NA
3486	136	136	177	186	286	288	226	229	214	218	169	177	238	251	212	220	20	F	Juv	2016	NA	NA	NA	NA	NA	NA
3487	136	136	177	186	286	288	228	228	214	214	169	177	255	255	220	232	1	F	Adult	2016	NA	NA	NA	NA	NA	NA
3488	136	136	177	186	286	288	228	228	215	218	169	169	243	247	212	220	1	F	Adult	2015	NA	NA	NA	NA	NA	NA
3489	136	136	177	186	0	0	224	235	215	215	169	177	238	251	220	220	3	F	Adult	2015	NA	NA	NA	NA	NA	NA
3490	136	136	177	186	0	0	226	229	215	215	177	177	251	255	212	220	12	F	Adult	2015	NA	NA	NA	NA	NA	NA
3491	136	136	177	186	0	0	228	229	215	218	177	177	243	255	228	228	12	F	Adult	2015	NA	NA	NA	NA	NA	NA
3492	136	136	177	186	0	0	228	229	218	218	169	169	255	255	220	220	11	F	Adult	2015	NA	NA	NA	NA	NA	NA
3493	136	136	186	186	275	275	228	229	230	230	169	177	0	0	212	228	2	F	Adult	2016	NA	NA	NA	NA	NA	NA
3494	136	136	186	186	265	265	224	224	0	0	177	177	247	251	220	228	20	F	Adult	2016	NA	NA	NA	NA	NA	NA
3495	136	136	186	186	274	284	228	228	0	0	169	169	243	243	220	220	14	F	Juv	2017	NA	NA	NA	NA	NA	NA
3496	136	136	186	186	284	290	229	235	0	0	169	169	238	251	220	220	12	F	Juv	2016	NA	NA	NA	NA	NA	NA
3497	136	136	186	186	290	293	226	237	214	215	169	177	251	255	212	212	3	F	Juv	2015	NA	NA	NA	NA	NA	NA
3498	136	136	186	186	290	290	237	237	215	218	169	169	238	247	212	220	10	F	Adult	2015	NA	NA	NA	NA	NA	NA
3499	136	136	186	186	290	290	226	237	212	215	169	173	243	243	212	220	18	F	Adult	2016	NA	NA	NA	NA	NA	NA
3500	136	136	186	186	290	290	226	229	218	218	169	181	0	0	212	212	2	F	Juv	2015	NA	NA	NA	NA	NA	NA
3501	136	136	186	186	290	290	228	235	215	215	173	177	247	251	212	220	6	F	Adult	2015	NA	NA	NA	NA	NA	NA
3502	136	136	186	186	290	290	226	228	214	220	169	169	247	255	220	220	1	F	Adult	2016	NA	NA	NA	NA	NA	NA
3503	136	136	186	186	290	290	226	228	214	215	169	169	247	255	220	220	1	F	Juv	2015	NA	NA	NA	NA	NA	NA
3504	136	136	186	186	290	290	226	228	0	0	165	165	251	255	212	212	9	F	Juv	2017	NA	NA	NA	NA	NA	NA
3505	136	136	186	186	290	290	228	228	215	215	177	177	243	243	220	228	20	F	Adult	2015	NA	NA	NA	NA	NA	NA
3508	136	136	186	186	290	290	228	228	215	218	169	181	255	255	212	228	2	F	Adult	2015	NA	NA	NA	NA	NA	NA
3509	136	136	186	186	290	290	228	228	214	218	169	177	243	259	220	228	15	F	Adult	2015	NA	NA	NA	NA	NA	NA
3510	136	136	186	186	290	290	228	228	214	215	169	169	247	255	220	220	1	F	Adult	2015	NA	NA	NA	NA	NA	NA
3511	136	136	186	186	265	268	235	237	214	214	169	177	243	243	212	220	17	F	Juv	2016	NA	NA	NA	NA	NA	NA
3512	136	136	186	186	268	280	228	237	0	0	169	169	259	259	212	220	14	F	Adult	2016	NA	NA	NA	NA	NA	NA
3513	136	136	186	186	268	271	228	237	215	215	177	183	243	243	212	220	19	F	Juv	2015	NA	NA	NA	NA	NA	NA
3514	136	136	186	186	262	268	228	228	218	222	169	169	255	255	212	228	2	F	Adult	2015	NA	NA	NA	NA	NA	NA
3515	136	136	186	186	268	284	228	228	215	215	169	177	238	255	212	220	12	F	Juv	2017	NA	NA	NA	NA	NA	NA
3516	136	136	186	186	268	284	228	228	215	218	169	169	243	255	212	220	12	F	Juv	2017	NA	NA	NA	NA	NA	NA
3517	136	136	186	186	268	284	228	228	218	218	169	169	251	251	220	220	12	F	Juv	2017	NA	NA	NA	NA	NA	NA
3518	136	136	186	186	268	293	228	229	0	0	169	169	238	238	212	220	9	F	Adult	2016	NA	NA	NA	NA	NA	NA
3519	136	136	186	186	268	293	228	228	214	214	177	177	247	263	212	220	18	F	Adult	2017	NA	NA	NA	NA	NA	NA
3520	136	136	186	186	268	293	228	228	214	218	169	169	247	255	212	212	3	F	Adult	2015	NA	NA	NA	NA	NA	NA
3522	136	136	186	186	268	290	237	237	215	218	169	177	247	255	212	212	4	F	Juv	2017	NA	NA	NA	NA	NA	NA
3523	136	136	186	186	268	290	229	229	218	218	169	181	243	255	212	212	2	F	Juv	2017	NA	NA	NA	NA	NA	NA
3526	136	136	186	186	268	290	229	229	218	218	169	177	238	255	212	228	2	F	Juv	2017	NA	NA	NA	NA	NA	NA
3527	136	136	186	186	268	290	229	229	0	0	169	177	255	255	212	228	2	F	Juv	2017	NA	NA	NA	NA	NA	NA
3528	136	136	186	186	268	290	229	229	218	218	165	169	255	255	212	228	9	F	Adult	2015	NA	NA	NA	NA	NA	NA
3529	136	136	186	186	268	290	226	237	214	220	169	169	243	247	220	220	14	F	Juv	2016	NA	NA	NA	NA	NA	NA
3531	136	136	186	186	268	290	226	237	0	0	169	169	243	243	212	220	14	F	Adult	2017	NA	NA	NA	NA	NA	NA
3532	136	136	186	186	268	290	226	229	215	218	169	169	238	251	220	228	2	F	Adult	2015	NA	NA	NA	NA	NA	NA
3535	136	136	186	186	268	290	226	229	218	218	169	181	238	255	212	212	2	F	Juv	2015	NA	NA	NA	NA	NA	NA
3536	136	136	186	186	268	290	226	235	215	215	169	177	247	247	212	220	6	F	Juv	2016	NA	NA	NA	NA	NA	NA
3537	136	136	186	186	268	290	226	226	214	218	169	169	247	259	212	220	15	F	Adult	2015	NA	NA	NA	NA	NA	NA
3538	136	136	186	186	268	290	226	226	0	0	0	0	243	247	212	220	4	F	Adult	2017	NA	NA	NA	NA	NA	NA
3539	136	136	186	186	268	290	226	226	0	0	0	0	238	255	212	212	2	F	Adult	2017	NA	NA	NA	NA	NA	NA
3541	136	136	186	186	268	290	228	237	214	215	169	169	247	263	212	232	1	F	Adult	2015	NA	NA	NA	NA	NA	NA
3542	136	136	186	186	268	290	228	237	214	215	169	169	247	251	212	220	1	F	Adult	2015	NA	NA	NA	NA	NA	NA
3543	136	136	186	186	268	290	228	237	215	218	169	169	259	259	212	228	7	F	Juv	2015	NA	NA	NA	NA	NA	NA
3544	136	136	186	186	268	290	228	237	215	218	169	169	247	259	212	220	18	F	Juv	2016	NA	NA	NA	NA	NA	NA
3545	136	136	186	186	268	290	228	237	215	218	169	169	243	247	220	232	1	F	Juv	2015	NA	NA	NA	NA	NA	NA
3546	136	136	186	186	268	290	228	237	214	218	169	177	251	255	220	228	20	F	Juv	2015	NA	NA	NA	NA	NA	NA
3547	136	136	186	186	268	290	228	237	0	0	169	169	259	259	212	228	7	F	Juv	2016	NA	NA	NA	NA	NA	NA
3548	136	136	186	186	268	290	228	229	215	215	169	169	238	255	212	228	2	F	Juv	2017	NA	NA	NA	NA	NA	NA
3549	136	136	186	186	268	290	228	229	218	228	169	169	238	255	212	228	2	F	Adult	2016	NA	NA	NA	NA	NA	NA
3550	136	136	186	186	268	290	228	229	215	218	165	169	255	255	212	220	2	F	Juv	2015	NA	NA	NA	NA	NA	NA
3551	136	136	186	186	268	290	228	229	214	218	169	169	238	255	212	228	9	F	Juv	2017	NA	NA	NA	NA	NA	NA
3552	136	136	186	186	268	290	228	229	218	218	169	181	238	255	212	228	9	F	Juv	2017	NA	NA	NA	NA	NA	NA
3554	136	136	186	186	268	290	228	229	218	218	165	181	255	255	212	220	2	F	Juv	2017	NA	NA	NA	NA	NA	NA
3555	136	136	186	186	268	290	228	229	0	0	169	169	255	255	212	212	11	F	Adult	2016	NA	NA	NA	NA	NA	NA
3556	136	136	186	186	268	290	228	229	0	0	165	165	255	255	212	220	2	F	Adult	2017	NA	NA	NA	NA	NA	NA
3558	136	136	186	186	268	290	228	235	214	215	169	177	247	247	220	220	18	F	Juv	2016	NA	NA	NA	NA	NA	NA
3559	136	136	186	186	268	290	228	235	0	0	169	169	259	259	212	228	7	F	Juv	2017	NA	NA	NA	NA	NA	NA
3560	136	136	186	186	268	290	226	228	220	220	169	177	243	263	220	224	4	F	Adult	2016	NA	NA	NA	NA	NA	NA
3561	136	136	186	186	268	290	226	228	215	226	169	169	243	247	212	220	14	F	Juv	2016	NA	NA	NA	NA	NA	NA
3563	136	136	186	186	268	290	226	228	215	215	169	177	243	247	212	212	8	F	Juv	2015	NA	NA	NA	NA	NA	NA
3564	136	136	186	186	268	290	226	228	214	220	169	177	247	255	220	220	1	F	Juv	2016	NA	NA	NA	NA	NA	NA
3565	136	136	186	186	268	290	226	228	214	215	169	177	243	263	220	224	4	F	Adult	2015	NA	NA	NA	NA	NA	NA
3566	136	136	186	186	268	290	226	228	214	215	169	169	243	247	212	220	8	F	Adult	2016	NA	NA	NA	NA	NA	NA
3567	136	136	186	186	268	290	226	228	218	228	169	169	243	247	220	220	3	F	Adult	2016	NA	NA	NA	NA	NA	NA
3568	136	136	186	186	268	290	226	228	218	220	169	169	243	243	220	220	10	F	Juv	2016	NA	NA	NA	NA	NA	NA
3569	136	136	186	186	268	290	226	228	218	220	169	169	243	247	220	220	3	F	Juv	2015	NA	NA	NA	NA	NA	NA
3571	136	136	186	186	268	290	226	228	215	218	169	169	247	259	212	220	18	F	Adult	2015	NA	NA	NA	NA	NA	NA
3572	136	136	186	186	268	290	226	228	215	218	169	169	247	255	212	220	18	F	Adult	2017	NA	NA	NA	NA	NA	NA
3573	136	136	186	186	268	290	226	228	218	218	169	181	255	255	212	228	9	F	Juv	2015	NA	NA	NA	NA	NA	NA
3574	136	136	186	186	268	290	226	228	218	218	169	177	247	247	212	220	4	F	Juv	2017	NA	NA	NA	NA	NA	NA
3575	136	136	186	186	268	290	226	228	218	218	169	169	247	247	220	220	10	F	Juv	2016	NA	NA	NA	NA	NA	NA
3576	136	136	186	186	268	290	226	228	218	218	165	169	251	255	212	212	2	F	Juv	2017	NA	NA	NA	NA	NA	NA
3577	136	136	186	186	268	290	226	228	212	215	165	169	251	255	212	212	2	F	Adult	2016	NA	NA	NA	NA	NA	NA
3578	136	136	186	186	268	290	228	228	215	215	169	177	243	251	220	220	3	F	Adult	2015	NA	NA	NA	NA	NA	NA
3579	136	136	186	186	268	290	228	228	215	215	169	177	243	259	216	220	10	F	Adult	2015	NA	NA	NA	NA	NA	NA
3580	136	136	186	186	268	290	228	228	214	215	169	169	243	251	220	228	3	F	Juv	2015	NA	NA	NA	NA	NA	NA
3582	136	136	186	186	268	290	228	228	214	214	169	169	243	243	212	220	14	F	Adult	2016	NA	NA	NA	NA	NA	NA
3583	136	136	186	186	268	290	228	228	214	214	169	169	247	247	212	220	13	F	Adult	2016	NA	NA	NA	NA	NA	NA
3584	136	136	186	186	268	290	228	228	212	218	181	181	238	255	212	212	2	F	Juv	2016	NA	NA	NA	NA	NA	NA
3585	136	136	186	186	268	290	228	228	215	218	169	181	238	255	220	220	11	F	Adult	2015	NA	NA	NA	NA	NA	NA
3587	136	136	186	186	268	290	228	228	215	218	169	169	243	259	212	220	1	F	Juv	2017	NA	NA	NA	NA	NA	NA
3588	136	136	186	186	268	290	228	228	215	218	169	169	238	255	212	212	2	F	Adult	2015	NA	NA	NA	NA	NA	NA
3589	136	136	186	186	268	290	228	228	214	218	169	177	234	247	212	220	1	F	Juv	2015	NA	NA	NA	NA	NA	NA
3590	136	136	186	186	268	290	228	228	214	218	169	177	234	247	220	220	1	F	Juv	2015	NA	NA	NA	NA	NA	NA
3592	136	136	186	186	268	290	228	228	218	218	169	181	251	255	212	228	2	F	Juv	2017	NA	NA	NA	NA	NA	NA
3593	136	136	186	186	268	290	228	228	218	218	169	177	243	247	212	220	4	F	Juv	2016	NA	NA	NA	NA	NA	NA
3595	136	136	186	186	268	290	228	228	218	218	169	177	243	255	212	224	18	F	Juv	2015	NA	NA	NA	NA	NA	NA
3596	136	136	186	186	268	290	228	228	218	218	169	169	255	259	212	220	1	F	Adult	2017	NA	NA	NA	NA	NA	NA
3598	136	136	186	186	268	290	228	228	0	0	169	177	243	263	220	224	4	F	Adult	2017	NA	NA	NA	NA	NA	NA
3600	136	136	186	186	268	290	228	228	0	0	169	169	238	243	220	220	13	F	Adult	2017	NA	NA	NA	NA	NA	NA
3601	136	136	186	186	268	290	228	228	218	218	169	169	255	255	212	212	9	F	Juv	2017	NA	NA	NA	NA	NA	NA
3602	136	136	186	186	268	268	237	237	215	215	0	0	247	255	220	224	6	F	Adult	2015	NA	NA	NA	NA	NA	NA
3603	136	136	186	186	268	268	237	237	214	215	169	177	243	243	212	220	17	F	Juv	2016	NA	NA	NA	NA	NA	NA
3604	136	136	186	186	268	268	229	229	215	218	177	181	255	255	220	220	2	F	Adult	2015	NA	NA	NA	NA	NA	NA
3605	136	136	186	186	268	268	229	229	218	218	169	181	238	255	212	220	2	F	Juv	2015	NA	NA	NA	NA	NA	NA
3606	136	136	186	186	268	268	229	229	218	218	169	169	238	238	212	220	2	F	Juv	2016	NA	NA	NA	NA	NA	NA
3607	136	136	186	186	268	268	229	229	218	218	165	169	238	238	212	212	2	F	Adult	2015	NA	NA	NA	NA	NA	NA
3608	136	136	186	186	268	268	224	226	0	0	169	177	243	243	212	212	20	F	Adult	2015	NA	NA	NA	NA	NA	NA
3609	136	136	186	186	268	268	226	237	215	215	169	169	247	247	212	220	8	F	Adult	2015	NA	NA	NA	NA	NA	NA
3610	136	136	186	186	268	268	226	237	218	218	177	177	251	251	212	224	17	F	Juv	2016	NA	NA	NA	NA	NA	NA
3611	136	136	186	186	268	268	226	237	218	218	169	177	238	243	212	220	14	F	Juv	2017	NA	NA	NA	NA	NA	NA
3613	136	136	186	186	268	268	226	229	215	218	165	181	238	255	212	212	2	F	Juv	2017	NA	NA	NA	NA	NA	NA
3614	136	136	186	186	268	268	226	229	0	0	165	169	255	255	212	212	11	F	Juv	2017	NA	NA	NA	NA	NA	NA
3615	136	136	186	186	268	268	226	235	214	218	169	169	243	263	212	212	4	F	Juv	2017	NA	NA	NA	NA	NA	NA
3616	136	136	186	186	268	268	226	226	215	215	169	177	243	247	212	220	14	F	Juv	2015	NA	NA	NA	NA	NA	NA
3617	136	136	186	186	268	268	226	226	214	215	169	177	243	255	220	224	3	F	Juv	2015	NA	NA	NA	NA	NA	NA
3619	136	136	186	186	268	268	226	226	214	218	0	0	243	243	212	212	4	F	Juv	2017	NA	NA	NA	NA	NA	NA
3621	136	136	186	186	268	268	226	226	0	0	0	0	238	255	212	228	2	F	Adult	2017	NA	NA	NA	NA	NA	NA
3622	136	136	186	186	268	268	228	241	215	218	181	181	255	255	212	220	11	F	Adult	2016	NA	NA	NA	NA	NA	NA
3623	136	136	186	186	268	268	228	237	215	215	177	177	243	247	220	224	1	F	Juv	2015	NA	NA	NA	NA	NA	NA
3624	136	136	186	186	268	268	228	237	215	215	169	177	243	255	220	228	6	F	Juv	2017	NA	NA	NA	NA	NA	NA
3625	136	136	186	186	268	268	228	237	214	224	169	177	259	259	220	224	10	F	Juv	2016	NA	NA	NA	NA	NA	NA
3627	136	136	186	186	268	268	228	229	218	220	177	181	238	255	220	220	2	F	Juv	2016	NA	NA	NA	NA	NA	NA
3628	136	136	186	186	268	268	228	229	215	218	169	181	255	255	212	220	11	F	Adult	2015	NA	NA	NA	NA	NA	NA
3629	136	136	186	186	268	268	228	229	215	218	169	169	238	251	212	228	2	F	Juv	2017	NA	NA	NA	NA	NA	NA
3630	136	136	186	186	268	268	228	229	215	218	169	169	247	247	220	220	1	F	Juv	2016	NA	NA	NA	NA	NA	NA
3631	136	136	186	186	268	268	228	229	218	218	181	185	251	255	216	228	2	F	Adult	2015	NA	NA	NA	NA	NA	NA
3632	136	136	186	186	268	268	228	229	218	218	181	181	238	238	212	212	11	F	Adult	2015	NA	NA	NA	NA	NA	NA
3634	136	136	186	186	268	268	228	229	218	218	181	181	238	255	216	216	9	F	Adult	2015	NA	NA	NA	NA	NA	NA
3635	136	136	186	186	268	268	228	229	218	218	181	181	238	255	212	216	2	F	Juv	2016	NA	NA	NA	NA	NA	NA
3636	136	136	186	186	268	268	228	229	218	218	181	181	238	255	212	228	2	F	Juv	2017	NA	NA	NA	NA	NA	NA
3637	136	136	186	186	268	268	228	229	218	218	177	181	238	255	212	228	9	F	Juv	2017	NA	NA	NA	NA	NA	NA
3638	136	136	186	186	268	268	228	229	218	218	169	181	238	255	212	212	9	F	Adult	2015	NA	NA	NA	NA	NA	NA
3639	136	136	186	186	268	268	228	229	218	218	169	181	238	255	212	220	9	F	Adult	2015	NA	NA	NA	NA	NA	NA
3640	136	136	186	186	268	268	228	229	218	218	169	181	255	255	212	228	2	F	Adult	2016	NA	NA	NA	NA	NA	NA
3641	136	136	186	186	268	268	228	229	218	218	169	177	238	238	212	228	2	F	Adult	2016	NA	NA	NA	NA	NA	NA
3642	136	136	186	186	268	268	228	229	218	218	169	177	238	238	212	220	2	F	Juv	2016	NA	NA	NA	NA	NA	NA
3643	136	136	186	186	268	268	228	229	218	218	169	177	238	255	212	220	9	F	Adult	2015	NA	NA	NA	NA	NA	NA
3644	136	136	186	186	268	268	228	229	218	218	169	169	238	255	212	212	2	F	Adult	2015	NA	NA	NA	NA	NA	NA
3645	136	136	186	186	268	268	228	229	218	218	165	169	238	255	212	212	2	F	Adult	2015	NA	NA	NA	NA	NA	NA
3646	136	136	186	186	268	268	228	229	218	218	165	169	255	255	212	228	11	F	Adult	2015	NA	NA	NA	NA	NA	NA
3647	136	136	186	186	268	268	228	229	218	218	181	181	238	238	212	220	11	F	Adult	2015	NA	NA	NA	NA	NA	NA
3648	136	136	186	186	268	268	228	229	0	0	181	181	238	255	212	212	9	F	Juv	2017	NA	NA	NA	NA	NA	NA
3649	136	136	186	186	268	268	228	229	0	0	177	177	238	255	212	228	2	F	Adult	2017	NA	NA	NA	NA	NA	NA
3650	136	136	186	186	268	268	228	229	0	0	169	169	238	238	212	228	2	F	Adult	2017	NA	NA	NA	NA	NA	NA
3651	136	136	186	186	268	268	228	229	0	0	169	169	255	255	212	228	11	F	Juv	2017	NA	NA	NA	NA	NA	NA
3652	136	136	186	186	268	268	228	229	212	215	177	181	238	238	212	212	2	F	Adult	2016	NA	NA	NA	NA	NA	NA
3653	136	136	186	186	268	268	228	235	215	218	169	177	238	247	220	220	1	F	Adult	2015	NA	NA	NA	NA	NA	NA
3654	136	136	186	186	268	268	226	228	228	228	169	177	247	247	212	220	4	F	Juv	2017	NA	NA	NA	NA	NA	NA
