idind	rha101	rha101b	rha109	rha109b	rha4	rha4b	rha7	rha7b	rhc108	rhc108b	rhc3	rhc3b	rhd102	rhd102b	rhd103	rhd103b	idcol	sexe	ageWhenFirstCaptur	yearWhenFirstCaptur	col2013_1	col2013_2	col2014_1	col2014_2	col2015_1	col2015_2	col2016_1	col2016_2
1383	136	138	186	186	268	288	229	233	216	220	169	185	259	259	212	216	M1975	M	Juv	2013	NA	M1975	NA	NA	NA	NA	NA	NA
917	136	136	175	188	265	286	233	241	216	218	169	173	251	251	212	220	M813	F	Adult	2013	M813	NA	M813	M813	M813	M813	NA	NA
3026	136	136	175	188	268	286	231	235	218	220	165	169	255	259	220	220	M1106	M	Juv	2015	NA	NA	NA	NA	NA	M1106	M1106	NA
3096	134	136	186	188	265	288	235	235	216	220	169	177	247	251	220	228	M809	F	Juv	2015	NA	NA	NA	NA	NA	M809	NA	NA
2662	136	138	175	188	288	290	231	235	216	226	169	173	247	251	220	220	PP1	M	Juv	2015	NA	NA	NA	NA	NA	PP1	NA	NA
1133	136	136	186	188	268	288	235	239	210	218	169	169	251	255	216	216	CXSGT	F	Adult	2013	CXSGT	NA	NA	NA	NA	NA	NA	NA
1939	136	136	177	186	268	268	231	231	216	220	169	177	255	259	220	232	M831	M	Adult	2014	NA	NA	M831	NA	M831	NA	NA	NA
3047	136	136	173	177	268	288	233	235	218	218	165	169	243	263	216	224	M815	F	Adult	2015	NA	NA	NA	NA	M815	M815	M815	M815
3436	138	138	183	190	268	288	235	235	211	211	169	169	243	243	220	228	M815	F	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M815
811	136	136	184	186	288	290	229	231	216	216	169	177	238	247	212	224	M815	M	Juv	2013	NA	M815	NA	NA	NA	NA	NA	NA
181	136	138	186	188	265	290	228	233	216	216	169	169	247	255	216	216	M831	M	Adult	2013	M831	M831	NA	NA	NA	NA	NA	NA
3408	136	136	177	188	288	290	237	241	211	211	169	169	247	251	220	224	M813	F	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M813
3567	136	138	177	188	286	288	228	239	216	216	169	169	243	259	224	224	M1106	M	Adult	2016	NA	NA	NA	NA	NA	NA	M1106	M1106
3611	129	136	175	175	268	268	231	235	214	218	169	169	255	255	212	216	M244	M	Adult	2016	NA	NA	NA	NA	NA	NA	M244	NA
34	125	136	177	188	268	290	229	235	216	216	169	169	255	255	216	220	M1979	F	Adult	2013	M1979	M1979	NA	M1979	M1979	M1979	M1979	M1979
1645	136	136	177	188	268	268	235	235	211	220	169	177	247	247	220	220	M831	M	Adult	2013	M831	NA	NA	NA	NA	NA	NA	NA
265	136	136	177	186	268	290	229	231	216	216	169	177	251	255	220	224	M831	F	Juv	2013	NA	M831	NA	NA	NA	NA	NA	NA
2703	136	136	175	177	288	288	228	229	211	218	173	173	247	251	224	228	M1102	F	Adult	2015	NA	NA	NA	NA	M1102	M1102	M1102	M1102
92	136	148	186	186	286	288	235	241	216	216	169	173	251	255	216	228	M831	M	Adult	2013	M831	NA	NA	NA	M831	M831	M831	NA
837	125	136	175	188	268	290	231	235	207	216	169	173	251	255	224	232	PP1	F	Adult	2013	PP1	NA	NA	NA	NA	NA	NA	NA
3330	136	136	184	186	288	288	233	233	220	220	169	169	238	238	220	220	M1975	F	Adult	2016	NA	NA	NA	NA	NA	NA	M1975	NA
2950	136	136	175	190	268	268	235	235	220	220	169	169	247	251	220	220	M813	M	Juv	2015	NA	NA	NA	NA	NA	M813	NA	NA
2023	136	136	175	175	288	288	231	231	216	218	169	169	251	255	212	216	M244	M	Juv	2014	NA	NA	NA	M244	NA	NA	NA	NA
244	134	136	177	184	268	288	229	233	211	216	173	173	247	247	216	224	M831	F	Adult	2013	M831	NA	NA	M831	M831	NA	NA	NA
3432	136	136	175	186	265	288	228	229	216	216	169	177	255	263	220	224	M1979	M	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M1979
3049	136	138	175	175	268	288	233	235	218	220	169	169	243	263	216	224	M815	F	Juv	2015	NA	NA	NA	NA	NA	M815	M815	M815
687	136	138	186	188	265	288	237	239	216	218	169	173	243	251	220	224	M1106	F	Adult	2013	M1106	NA	NA	NA	NA	PP1	PP1	NA
1393	134	136	177	190	265	288	235	239	216	216	169	173	251	255	220	224	PP1	M	Adult	2013	PP1	NA	NA	NA	NA	NA	NA	NA
2374	136	138	175	186	265	290	231	241	216	216	169	173	234	251	216	220	M815	F	Adult	2014	NA	NA	M815	NA	NA	NA	NA	NA
323	136	136	188	188	288	288	235	237	211	211	169	169	255	255	216	224	M811	F	Adult	2013	M811	M811	M811	M811	M811	M811	NA	NA
692	136	136	175	190	268	288	229	231	216	216	169	169	243	255	224	224	PP3	F	Adult	2013	M1106	M1106	M1106	NA	NA	NA	NA	NA
771	136	136	184	188	268	268	231	235	211	216	169	173	238	243	220	224	M244	F	Juv	2013	NA	M244	M244	NA	NA	M244	M244	NA
161	125	136	177	188	268	268	228	237	211	216	169	169	251	255	216	224	PP1	F	Adult	2013	PP1	PP1	PP1	NA	PP3	NA	NA	NA
635	136	146	175	188	268	288	229	233	216	220	169	173	247	251	216	224	M1551	F	Adult	2013	M1551	M1551	M1551	NA	NA	NA	NA	NA
3797	136	136	175	190	268	288	228	237	216	220	169	169	247	259	216	220	M809	F	Adult	2016	NA	NA	NA	NA	NA	NA	M809	M809
197	134	138	175	175	268	288	231	241	211	220	173	177	255	255	220	224	M831	M	Adult	2013	M831	M831	M831	NA	NA	NA	NA	NA
269	136	146	175	186	265	288	229	237	218	220	165	169	238	251	224	232	M831	F	Adult	2013	M831	M831	NA	NA	NA	NA	M831	NA
3226	136	146	175	177	286	286	235	237	216	216	173	173	247	259	220	228	M831	F	Adult	2015	NA	NA	NA	NA	M831	NA	M831	NA
1690	136	138	175	177	288	293	235	235	216	216	169	173	255	255	216	220	PP3	F	Adult	2014	NA	NA	PP3	NA	NA	NA	NA	NA
26	134	136	188	188	265	288	235	241	216	220	169	169	255	255	220	224	M1979	F	Adult	2013	M1979	NA	M1979	NA	M1979	NA	M1979	NA
1169	134	138	184	188	268	268	231	233	216	216	173	173	255	255	224	224	M813	M	Juv	2013	NA	M813	NA	NA	NA	NA	NA	NA
1208	136	136	188	190	284	288	231	235	211	218	169	173	238	247	220	224	PP3	M	Juv	2013	NA	PP3	NA	NA	NA	NA	NA	NA
194	136	136	175	186	265	288	231	235	218	218	169	173	251	255	220	224	M831	M	Juv	2013	NA	M831	NA	NA	NA	NA	NA	NA
3991	136	136	175	186	268	288	235	237	218	220	169	173	247	247	216	220	M811	M	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M811
1033	136	136	175	175	268	290	233	237	216	220	173	173	251	251	216	224	M809	F	Adult	2013	M809	NA	NA	NA	NA	NA	NA	NA
861	136	136	184	190	284	288	233	237	210	216	169	169	247	251	216	228	M1102	M	Adult	2013	M1102	NA	NA	M1102	NA	NA	NA	NA
2174	136	136	183	186	268	268	229	241	216	218	169	173	247	247	216	220	M1112	M	Adult	2014	NA	NA	M1112	M1112	NA	M1112	M1112	M1112
436	136	136	175	188	259	268	239	241	218	218	173	173	255	255	220	224	M811	F	Adult	2013	M811	NA	NA	NA	NA	NA	NA	NA
3878	136	136	175	186	288	288	229	237	216	218	169	173	238	251	216	228	M1102	F	Adult	2016	NA	NA	NA	NA	NA	NA	M1102	NA
1936	136	136	177	188	268	288	229	233	210	220	169	173	243	247	220	224	M831	F	Adult	2014	NA	NA	M831	NA	M831	NA	NA	NA
333	136	136	186	186	268	268	228	233	211	222	169	169	247	251	220	232	M811	F	Adult	2013	M811	M811	M811	M811	NA	M811	NA	M811
978	136	136	183	188	288	290	235	241	211	220	169	173	238	263	220	228	PP3	F	Adult	2013	PP3	NA	NA	NA	NA	NA	NA	NA
659	136	136	175	186	268	288	231	233	216	216	169	173	238	255	220	224	M1551	F	Adult	2013	M1551	NA	NA	NA	NA	NA	NA	NA
1234	136	138	175	184	268	293	229	239	216	220	169	173	243	259	216	220	PP3	F	Juv	2013	NA	PP3	NA	NA	PP3	NA	NA	NA
3163	136	136	175	175	265	288	229	235	216	220	169	173	247	251	216	220	M813	F	Adult	2015	NA	NA	NA	NA	M813	NA	M813	M813
429	136	136	184	186	268	288	235	237	216	220	169	173	247	247	224	224	M1102	M	Juv	2013	NA	M1102	NA	NA	NA	NA	NA	NA
3498	129	136	175	186	268	284	237	241	210	214	169	169	251	255	220	232	M831	M	Adult	2016	NA	NA	NA	NA	NA	NA	M831	NA
98	136	136	184	188	288	288	233	235	211	216	169	169	243	263	220	224	PP1	F	Adult	2013	PP1	NA	NA	NA	NA	PP1	NA	NA
1075	136	146	186	188	286	288	229	233	216	220	169	169	234	255	216	224	M1975	F	Adult	2013	M1975	NA	M1975	NA	M1975	NA	M1975	NA
1249	125	138	183	188	288	290	237	237	216	220	169	173	247	259	220	224	M809	F	Juv	2013	NA	M809	NA	NA	NA	M809	NA	NA
2519	136	138	177	186	268	288	229	239	216	216	169	173	251	251	220	224	PP1	F	Adult	2015	NA	NA	NA	NA	PP1	NA	NA	NA
1712	134	136	186	186	265	268	229	229	211	216	169	169	247	255	212	220	M1979	F	Adult	2014	NA	NA	M1979	NA	M1979	NA	M1979	NA
1445	136	136	184	186	265	268	229	233	207	216	169	169	243	255	216	216	M1079	F	Adult	2013	M1079	NA	M1079	M1079	M1079	NA	M1079	M1079
3865	136	136	175	190	268	286	237	237	211	211	173	173	263	263	216	220	M1551	F	Adult	2016	NA	NA	NA	NA	NA	NA	M1551	NA
3842	125	136	175	186	268	288	235	241	220	220	169	169	255	255	216	224	M809	F	Adult	2016	NA	NA	NA	NA	NA	NA	M809	NA
2373	138	138	184	184	284	284	228	228	216	216	169	177	247	247	220	228	M815	F	Adult	2014	NA	NA	M815	NA	NA	NA	NA	NA
3162	136	136	175	175	268	288	231	235	211	218	169	169	247	251	220	228	M815	F	Adult	2015	NA	NA	NA	NA	M815	NA	NA	M815
2797	136	136	175	175	288	288	229	233	216	216	169	173	247	251	220	224	M1551	F	Juv	2015	NA	NA	NA	NA	NA	M1551	NA	NA
2382	136	138	186	188	286	288	228	237	218	220	169	169	255	259	216	228	M815	M	Adult	2014	NA	NA	M815	NA	NA	NA	NA	NA
1945	134	134	177	184	268	288	229	233	211	216	173	173	247	247	216	224	M831	F	Juv	2014	NA	NA	NA	M831	NA	NA	NA	NA
291	136	138	175	188	265	288	233	235	218	220	169	169	251	255	224	228	M831	M	Adult	2013	M831	NA	M831	NA	NA	NA	NA	NA
1068	134	140	177	188	288	288	229	229	211	211	169	169	234	255	216	224	M1975	F	Adult	2013	M1975	NA	NA	NA	M1975	NA	NA	M1975
1198	136	142	175	186	268	284	231	237	216	220	173	177	238	263	212	216	PP3	F	Juv	2013	NA	PP3	NA	M1106	NA	NA	PP3	M1106
3471	136	138	175	186	268	288	233	233	211	216	169	169	247	251	224	224	M1113	F	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M1113
210	134	148	177	186	288	288	228	229	216	220	173	173	255	255	216	220	M831	F	Adult	2013	M831	NA	NA	M831	M831	NA	M831	NA
723	136	136	188	188	284	288	231	237	216	220	169	173	234	247	216	220	M1551	F	Adult	2013	M1551	M1551	M1551	NA	NA	NA	NA	NA
650	136	142	175	186	286	288	235	237	210	218	169	177	251	255	224	224	M1551	F	Adult	2013	M1551	M1551	NA	NA	M1551	NA	NA	NA
913	136	138	175	188	288	290	229	241	216	216	177	177	243	259	224	224	M1113	F	Adult	2013	M1113	M1113	NA	M1113	M1113	M1113	M1113	M1113
3903	136	136	186	188	274	288	229	239	216	216	169	169	243	255	216	224	M809	F	Adult	2016	NA	NA	NA	NA	NA	NA	M809	NA
420	136	136	175	186	265	288	229	229	218	220	169	169	255	255	228	228	M1102	F	Juv	2013	NA	M1102	M1102	M1102	NA	NA	M1102	NA
3872	136	142	175	184	268	268	231	235	211	222	169	173	247	267	216	232	M1551	F	Adult	2016	NA	NA	NA	NA	NA	NA	M1551	NA
1998	136	136	173	184	268	288	229	235	211	211	169	173	243	255	224	224	M813	F	Juv	2014	NA	NA	NA	M813	NA	NA	NA	NA
1461	136	136	184	186	284	288	229	235	211	220	169	169	243	247	216	216	M1079	M	Adult	2013	M1079	NA	NA	NA	NA	NA	M1079	M1079
887	136	136	175	186	265	268	229	231	216	216	169	173	247	255	224	232	M1551	F	Juv	2013	NA	M1551	M1551	M1551	M1551	NA	NA	NA
3655	146	146	188	188	265	286	233	237	218	222	169	177	247	259	220	220	M809	F	Adult	2016	NA	NA	NA	NA	NA	NA	M809	M809
3453	136	138	175	188	288	290	231	231	216	220	169	173	251	251	220	232	M1113	F	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M1113
1090	136	136	184	186	288	288	229	235	211	216	169	169	251	259	212	224	M1975	F	Adult	2013	M1975	M1975	NA	M1975	M1975	NA	M1975	NA
56	136	136	175	177	268	290	231	235	216	220	169	177	255	259	212	220	M815	F	Adult	2013	M815	NA	NA	NA	NA	NA	NA	NA
1638	136	138	188	190	265	268	235	241	211	216	165	169	234	255	216	220	M831	F	Adult	2013	M831	M831	M831	M831	M831	NA	M831	NA
891	146	146	184	184	288	288	235	235	216	220	169	169	251	251	220	220	M1551	F	Juv	2013	NA	M1551	NA	NA	NA	NA	NA	NA
2849	136	138	186	188	288	288	229	241	216	218	169	169	238	255	220	224	M831	M	Juv	2015	NA	NA	NA	NA	NA	M831	NA	NA
1040	125	138	177	188	268	268	235	235	211	211	173	173	251	251	216	220	PP3	F	Adult	2013	PP3	NA	NA	NA	NA	NA	NA	NA
519	136	138	175	175	288	288	231	233	211	216	169	173	251	263	212	224	M244	F	Adult	2013	M244	M244	NA	M244	NA	NA	NA	NA
480	125	125	175	186	284	284	231	241	211	216	165	169	247	251	212	224	M244	F	Adult	2013	M244	NA	NA	NA	NA	NA	NA	NA
3575	125	146	175	175	265	288	231	241	216	220	173	177	243	255	224	224	M1106	F	Adult	2016	NA	NA	NA	NA	NA	NA	M1106	M1106
867	136	136	186	188	284	288	235	237	218	218	169	169	247	247	224	224	M1113	F	Adult	2013	M1113	M1113	NA	NA	NA	NA	NA	NA
3572	146	146	175	188	268	268	228	229	220	220	165	177	255	259	216	224	M1975	M	Adult	2016	NA	NA	NA	NA	NA	NA	M1975	NA
3160	125	136	186	188	265	268	235	235	216	216	169	177	238	243	216	220	M815	F	Adult	2015	NA	NA	NA	NA	M815	NA	NA	NA
408	136	136	184	184	268	268	235	235	220	220	169	169	243	247	228	228	M1102	F	Juv	2013	NA	M1102	NA	NA	NA	NA	NA	NA
3890	136	136	186	188	268	268	229	229	216	218	165	169	251	255	220	220	M809	F	Adult	2016	NA	NA	NA	NA	NA	NA	M809	NA
3652	136	136	175	175	288	288	239	241	211	220	169	181	247	251	220	224	M809	F	Adult	2016	NA	NA	NA	NA	NA	NA	M809	M809
2361	136	136	186	186	286	290	237	241	216	216	169	169	234	259	224	224	M1112	F	Adult	2014	NA	NA	M1112	NA	NA	NA	M1112	M1112
3256	125	136	175	183	265	288	228	235	211	216	173	173	247	259	216	224	M831	M	Adult	2015	NA	NA	NA	NA	M831	NA	M831	M831
2390	136	138	175	190	268	290	228	237	210	216	173	173	243	247	216	224	M1551	M	Adult	2014	NA	NA	M1551	NA	NA	NA	NA	NA
2426	136	136	175	188	268	288	231	235	216	220	173	173	255	255	220	220	M811	F	Adult	2015	NA	NA	NA	NA	M811	NA	NA	M811
679	136	136	175	186	268	290	229	235	211	216	169	169	251	259	220	232	M1106	F	Adult	2013	M1106	NA	NA	M1106	NA	NA	NA	NA
245	125	136	175	188	265	265	229	237	216	220	169	169	238	247	212	228	M831	M	Adult	2013	M831	NA	NA	NA	M831	M831	NA	M831
1689	136	138	177	186	288	290	228	237	207	216	173	177	251	259	216	220	M813	M	Adult	2014	NA	NA	M813	NA	NA	NA	NA	NA
2095	136	136	188	188	268	290	235	235	216	216	169	169	251	263	224	224	M809	F	Juv	2014	NA	NA	NA	M809	NA	M809	NA	M809
2931	136	136	186	188	268	288	235	241	218	220	169	169	238	251	224	228	M813	F	Adult	2015	NA	NA	NA	NA	M813	M813	M813	M813
113	136	138	177	186	265	288	231	235	216	216	169	169	255	259	224	224	M831	F	Adult	2013	M831	M831	NA	M831	M831	NA	NA	NA
3619	134	136	175	183	268	290	233	239	220	220	173	173	255	259	212	220	M831	M	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M831
3442	136	136	175	175	268	268	229	235	216	216	165	169	247	247	220	220	M815	M	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M815
430	136	138	184	188	288	290	233	241	211	216	169	173	238	247	216	220	PP1	F	Adult	2013	PP1	PP1	NA	NA	PP1	PP1	NA	NA
1213	125	138	175	188	268	286	229	235	211	211	169	190	238	259	220	224	PP3	F	Juv	2013	NA	PP3	NA	NA	NA	NA	NA	NA
1246	136	138	186	190	286	288	228	229	216	228	169	177	247	247	220	224	PP3	F	Juv	2013	NA	PP3	NA	NA	NA	NA	NA	NA
869	136	136	177	186	288	288	229	229	216	220	169	173	247	255	220	220	M813	F	Adult	2013	M813	NA	M813	M813	NA	NA	NA	M813
2744	138	138	175	175	265	288	229	233	211	211	169	169	247	255	216	220	M244	M	Adult	2015	NA	NA	NA	NA	M244	NA	NA	NA
143	134	146	186	186	288	290	228	237	216	218	165	169	251	255	216	228	M831	M	Adult	2013	M831	M831	M831	NA	M831	NA	M831	NA
2547	134	136	177	186	288	293	228	241	211	216	169	177	251	255	220	224	M1551	F	Adult	2015	NA	NA	NA	NA	M1551	NA	NA	NA
563	136	136	177	184	288	288	237	241	211	211	169	190	234	255	224	224	M244	F	Adult	2013	M244	NA	NA	NA	NA	NA	NA	NA
2051	136	136	175	186	268	268	229	235	216	216	173	173	247	247	220	220	M244	F	Juv	2014	NA	NA	NA	M244	M244	NA	NA	NA
2386	136	136	175	175	268	290	228	233	211	216	165	169	247	263	224	228	M1551	F	Adult	2014	NA	NA	M1551	NA	M1551	M1551	M1551	M1551
750	136	146	173	183	288	290	233	243	218	218	169	169	247	251	208	216	M1106	F	Adult	2013	M1106	M1106	NA	NA	NA	NA	NA	NA
550	136	136	175	188	286	288	235	235	216	216	169	169	251	255	220	224	M811	F	Juv	2013	NA	M811	M811	M811	NA	NA	NA	NA
1677	136	146	177	186	286	286	229	231	210	211	165	169	243	251	220	224	PP3	M	Adult	2014	NA	NA	PP3	NA	NA	NA	NA	NA
1773	136	138	177	190	265	268	229	237	211	216	169	173	243	243	224	224	M1106	M	Adult	2014	NA	NA	M1106	NA	M1106	M1106	NA	NA
683	125	136	175	190	265	265	235	237	210	216	169	169	255	255	216	216	M1551	F	Adult	2013	M1551	M1551	M1551	NA	M1551	NA	M1551	M1551
1904	136	136	175	186	288	288	237	241	216	220	169	173	247	251	216	224	M809	F	Adult	2014	NA	NA	M809	NA	M1112	NA	NA	NA
1099	134	136	177	188	288	288	235	237	218	218	173	173	251	251	212	224	PP1	F	Adult	2013	PP1	NA	NA	NA	PP1	NA	NA	NA
315	136	136	175	175	284	286	228	235	216	216	165	169	247	251	216	220	M811	F	Adult	2013	M811	M811	M811	M811	M811	NA	M811	M811
697	125	136	175	186	286	286	229	235	211	218	173	173	243	251	220	220	M1106	F	Adult	2013	M1106	M1106	PP3	M1106	NA	M1106	PP3	NA
3618	136	136	177	188	268	288	235	235	211	222	173	181	247	255	220	236	M831	M	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M831
777	136	136	186	186	265	290	231	237	216	220	169	169	238	251	212	228	M815	F	Adult	2013	M815	NA	NA	NA	NA	NA	NA	NA
3668	136	152	186	186	288	288	229	241	220	220	169	173	251	263	216	216	M831	F	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M831
1011	134	136	184	186	268	293	235	239	211	216	169	173	251	251	216	224	CXSGT	F	Adult	2013	CXSGT	CXSGT	CXSGT	CXSGT	NA	NA	CXSGT	CXSGT
1223	136	146	175	186	284	288	228	229	216	220	169	169	243	255	220	228	M809	F	Juv	2013	NA	M809	M809	M809	NA	M809	NA	NA
3419	134	136	188	188	286	286	229	229	211	220	173	181	247	255	224	236	M1979	M	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M1979
234	136	136	175	186	268	268	233	235	216	220	169	173	243	263	220	228	M831	F	Adult	2013	M831	M831	NA	M831	M831	NA	NA	M831
1081	125	136	175	188	288	290	233	235	220	220	169	177	251	259	220	224	M809	F	Adult	2013	M809	NA	NA	NA	NA	NA	NA	NA
3923	136	138	175	186	265	268	233	237	218	218	173	177	247	247	212	224	M1079	F	Adult	2016	NA	NA	NA	NA	NA	NA	M1079	NA
3880	136	136	188	188	268	288	228	228	211	218	169	169	251	251	216	220	M809	M	Adult	2016	NA	NA	NA	NA	NA	NA	M809	NA
384	136	142	177	188	284	288	228	228	216	220	169	173	238	255	224	224	M811	M	Adult	2013	M811	NA	NA	NA	NA	NA	NA	NA
3996	136	136	188	190	288	288	237	237	211	216	169	177	247	247	216	236	M809	F	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M809
2290	136	136	175	175	265	288	239	239	216	220	169	169	251	251	220	224	PP1	F	Juv	2014	NA	NA	NA	PP1	NA	NA	NA	NA
3620	136	136	186	186	268	268	235	239	216	216	169	169	251	255	220	224	M831	M	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M831
3422	125	146	188	188	286	290	229	235	216	216	169	177	255	255	212	216	M1979	F	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M1979
1805	136	136	184	186	288	288	229	235	211	216	169	169	251	259	212	224	M1975	M	Adult	2014	NA	NA	M1975	NA	NA	NA	NA	NA
3189	136	136	186	188	268	288	237	239	210	216	169	177	243	251	216	228	M1079	F	Adult	2015	NA	NA	NA	NA	M1079	NA	NA	M1079
2976	136	136	184	188	284	293	229	235	216	216	173	173	247	247	224	224	M1106	M	Juv	2015	NA	NA	NA	NA	NA	M1106	NA	M1106
717	136	138	177	177	268	286	237	239	211	218	173	177	255	255	220	220	M1106	F	Adult	2013	M1106	M1106	NA	NA	NA	NA	NA	NA
1792	136	136	186	190	268	286	229	235	216	220	169	173	247	263	224	228	M811	F	Adult	2014	NA	NA	M811	M811	M811	M811	NA	NA
3499	134	136	186	186	268	268	233	235	211	214	169	173	243	263	220	228	M831	F	Adult	2016	NA	NA	NA	NA	NA	NA	M831	NA
699	138	138	175	186	268	268	235	241	216	218	169	173	234	238	216	220	M1106	F	Adult	2013	M1106	M1106	M1106	M1106	NA	NA	NA	M1106
11	136	146	186	188	286	288	228	229	216	218	169	177	234	255	212	216	M1979	F	Adult	2013	M1979	NA	NA	NA	M1979	NA	NA	NA
1010	136	142	175	186	286	288	231	239	216	218	173	173	238	251	220	224	M1106	F	Juv	2013	NA	M1106	M1106	NA	PP3	NA	NA	NA
407	136	136	177	188	288	288	231	241	211	216	169	173	247	255	216	224	M1102	M	Adult	2013	M1102	M1102	NA	NA	NA	NA	NA	NA
3111	136	136	186	190	268	288	237	241	216	216	169	169	243	247	220	224	M809	F	Juv	2015	NA	NA	NA	NA	NA	M809	M809	NA
3855	136	136	177	190	268	288	228	241	211	216	169	173	247	251	216	224	M1102	F	Adult	2016	NA	NA	NA	NA	NA	NA	M1102	NA
443	136	136	188	190	268	268	231	237	211	216	169	169	247	251	216	216	M811	F	Adult	2013	M811	M811	M811	M811	M811	M811	M811	M811
1548	136	146	175	177	268	286	233	237	216	220	169	173	247	259	220	224	M831	F	Adult	2013	M831	NA	NA	NA	NA	M831	M831	NA
735	136	136	175	186	268	284	228	241	211	218	169	173	255	263	216	224	M1106	F	Adult	2013	M1106	M1106	NA	NA	NA	NA	NA	NA
306	136	136	175	190	286	293	229	229	216	216	169	173	243	251	216	220	M831	M	Adult	2013	M831	M831	NA	NA	NA	NA	M831	NA
2	136	136	177	186	284	288	229	229	216	216	169	169	243	255	212	212	M1979	F	Adult	2013	M1979	M1979	M1979	NA	M1979	M1979	NA	NA
703	136	142	177	186	268	290	229	233	216	220	169	169	255	259	216	224	M1551	F	Adult	2013	M1551	NA	NA	M831	NA	NA	NA	NA
2309	136	136	188	188	288	288	235	241	218	218	169	177	238	243	220	220	M809	F	Juv	2014	NA	NA	NA	M809	NA	NA	NA	NA
3490	136	136	175	177	288	288	235	241	216	216	169	169	247	255	220	228	M831	F	Adult	2016	NA	NA	NA	NA	NA	NA	M831	M831
459	136	148	186	190	265	268	228	241	211	218	173	173	251	259	216	220	M831	F	Juv	2013	NA	M831	M831	M831	NA	NA	M831	NA
330	136	136	175	175	268	288	229	231	211	211	169	177	251	259	216	216	M811	M	Juv	2013	NA	M811	NA	NA	NA	NA	NA	NA
916	125	138	175	184	288	288	233	235	211	216	169	169	238	243	216	216	PP1	F	Adult	2013	PP1	NA	NA	NA	PP1	NA	NA	NA
3970	136	142	175	188	265	290	229	235	211	216	165	169	247	251	216	228	M1551	M	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M1551
1084	136	136	175	184	268	288	229	233	216	216	177	181	234	255	208	220	M1975	M	Adult	2013	M1975	NA	NA	NA	M1975	NA	NA	NA
3705	136	136	184	184	290	290	233	235	210	228	169	173	251	251	216	216	M244	F	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M244
201	136	136	173	175	288	290	235	243	211	216	169	173	251	263	220	224	PP1	M	Juv	2013	NA	PP1	NA	NA	NA	NA	NA	NA
1176	136	136	186	186	268	286	224	237	216	216	169	173	243	255	216	224	M813	F	Juv	2013	NA	M813	M813	NA	M813	M813	M813	NA
2147	138	148	177	190	268	286	229	237	216	216	173	173	251	255	216	216	M831	M	Adult	2014	NA	NA	M831	NA	NA	NA	NA	NA
1612	136	136	177	186	268	290	229	231	216	216	169	173	247	251	216	216	M831	M	Adult	2013	M831	NA	NA	NA	NA	NA	NA	NA
2724	136	138	186	186	268	293	229	229	216	216	173	173	243	247	216	228	PP3	F	Juv	2015	NA	NA	NA	NA	NA	PP3	NA	NA
3103	136	136	183	186	265	284	229	231	211	216	169	169	234	243	216	220	M809	F	Juv	2015	NA	NA	NA	NA	NA	M809	NA	M809
1116	125	125	177	186	268	288	231	235	216	220	169	181	234	255	208	220	M1975	F	Adult	2013	M1975	M1975	M1975	M1975	NA	M1975	M1975	NA
2898	136	146	175	177	268	284	241	241	210	218	169	169	251	251	224	224	M831	F	Adult	2015	NA	NA	NA	NA	M831	M831	M831	M831
409	136	138	175	186	265	265	241	241	216	220	169	169	238	243	216	224	M813	F	Adult	2013	M813	M813	M813	M813	M813	M813	NA	NA
779	136	136	188	188	284	284	235	235	211	220	169	173	251	259	216	224	M815	M	Adult	2013	M815	NA	NA	NA	NA	NA	NA	NA
1862	134	136	186	186	265	268	231	239	216	216	169	173	251	251	216	228	M1079	F	Adult	2014	NA	NA	M1079	NA	NA	NA	NA	M1079
2540	136	136	175	188	265	268	235	235	216	218	169	177	238	255	216	220	M1551	F	Adult	2015	NA	NA	NA	NA	M1551	NA	NA	NA
321	136	136	177	184	268	286	229	233	216	216	169	169	251	259	216	228	M811	F	Juv	2013	NA	M811	M811	M811	M811	M811	NA	NA
696	136	138	173	175	268	290	237	243	211	218	169	173	238	238	208	224	M1106	M	Adult	2013	M1106	NA	NA	NA	NA	NA	NA	NA
415	136	138	177	177	290	290	229	239	210	216	165	173	251	255	216	232	M1102	M	Adult	2013	M1102	M1102	NA	NA	NA	NA	NA	NA
1240	136	138	186	188	268	290	237	241	211	220	169	177	247	255	220	220	M809	F	Juv	2013	NA	M809	M809	M809	NA	M809	M809	NA
1992	136	136	173	186	268	288	229	229	220	226	173	177	234	255	224	224	M813	F	Juv	2014	NA	NA	NA	M813	NA	NA	NA	NA
3895	136	136	175	188	286	288	228	228	216	220	169	169	247	255	216	216	M1102	F	Adult	2016	NA	NA	NA	NA	NA	NA	M1102	NA
